01/09/2020,0,0
02/09/2020,0,0
03/09/2020,0,0
04/09/2020,0,0
05/09/2020,0,0
06/09/2020,0,0
07/09/2020,0,0
08/09/2020,0,0
09/09/2020,0,0
10/09/2020,0,0
11/09/2020,0,0
12/09/2020,0,0
13/09/2020,0,0
14/09/2020,0,0
15/09/2020,0,0
16/09/2020,0,0
17/09/2020,0,0
18/09/2020,0,0
19/09/2020,0,0
20/09/2020,0,0
21/09/2020,0,0
22/09/2020,0,0
23/09/2020,0,0
24/09/2020,0,0
25/09/2020,0,0
26/09/2020,0,0
27/09/2020,0,0
28/09/2020,0,0
29/09/2020,0,0
30/09/2020,0,0
01/10/2020,0,0
02/10/2020,0,0
03/10/2020,0,0
04/10/2020,0,0
05/10/2020,0,0
06/10/2020,0,0
07/10/2020,0,0
08/10/2020,0,0
09/10/2020,0,0
10/10/2020,0,0
11/10/2020,0,0
12/10/2020,0,0
13/10/2020,0,0
14/10/2020,0,0
15/10/2020,0,0
16/10/2020,0,0
17/10/2020,0,0
18/10/2020,0,0
19/10/2020,0,0
20/10/2020,0,0
21/10/2020,0,0
22/10/2020,0,0
23/10/2020,0,0
24/10/2020,0,0
25/10/2020,0,0
26/10/2020,0,0
27/10/2020,0,0
28/10/2020,0,0
29/10/2020,0,0
30/10/2020,0,0
31/10/2020,0,0
01/11/2020,0,0
02/11/2020,0,0
03/11/2020,0,0
04/11/2020,0,0
05/11/2020,0,0
06/11/2020,0,0
07/11/2020,0,0
08/11/2020,0,0
09/11/2020,0,0
10/11/2020,0,0
11/11/2020,0,0
12/11/2020,0,0
13/11/2020,0,0
14/11/2020,0,0
15/11/2020,0,0
16/11/2020,0,0
17/11/2020,0,0
18/11/2020,0,0
19/11/2020,0,0
20/11/2020,0,0
21/11/2020,0,0
22/11/2020,0,0
23/11/2020,0,0
24/11/2020,0,0
25/11/2020,0,0
26/11/2020,0,0
27/11/2020,0,0
28/11/2020,0,0
29/11/2020,0,0
30/11/2020,0,0
01/12/2020,0,0
02/12/2020,0,0
03/12/2020,0,0
04/12/2020,0,0
05/12/2020,0,0
06/12/2020,0,0
07/12/2020,0,0
08/12/2020,0,0
09/12/2020,0,0
10/12/2020,0,0
11/12/2020,0,0
12/12/2020,0,0
13/12/2020,0,0
14/12/2020,0,0
15/12/2020,0,0
16/12/2020,0,0
17/12/2020,0,0
18/12/2020,0,0
19/12/2020,0,0
20/12/2020,0,0
21/12/2020,0,0
22/12/2020,0,0
23/12/2020,0,0
24/12/2020,0,0
25/12/2020,0,0
26/12/2020,0,0
27/12/2020,0,0
28/12/2020,0,0
29/12/2020,0,0
30/12/2020,0,0
31/12/2020,0,0
01/01/2021,0,0
02/01/2021,0,0
03/01/2021,0,0
04/01/2021,0,0
05/01/2021,0,0
06/01/2021,0,0
07/01/2021,0,0
08/01/2021,0,0
09/01/2021,0,0
10/01/2021,0,0
11/01/2021,0,0
12/01/2021,0,0
13/01/2021,0,0
14/01/2021,0,0
15/01/2021,0,0
16/01/2021,0,0
17/01/2021,0,0
18/01/2021,0,0
19/01/2021,0,0
20/01/2021,0,0
21/01/2021,0,0
22/01/2021,0,0
23/01/2021,0,0
24/01/2021,0,0
25/01/2021,0,0
26/01/2021,0,0
27/01/2021,0,0
28/01/2021,0,0
29/01/2021,0,0
30/01/2021,0,0
31/01/2021,0,0
01/02/2021,0,0
02/02/2021,0,0
03/02/2021,0,0
04/02/2021,0,0
05/02/2021,0,0
06/02/2021,0,0
07/02/2021,0,0
08/02/2021,0,0
09/02/2021,0,0
10/02/2021,0,0
11/02/2021,0,0
12/02/2021,0,0
13/02/2021,0,0
14/02/2021,0,0
15/02/2021,0,0
16/02/2021,0,0
17/02/2021,0,0
18/02/2021,0,0
19/02/2021,0,0
20/02/2021,0,0
21/02/2021,0,0
22/02/2021,0,0
23/02/2021,0,0
24/02/2021,0,0
25/02/2021,0,0
26/02/2021,0,0
27/02/2021,0,0
28/02/2021,0,0
01/03/2021,0,0
02/03/2021,0,0
03/03/2021,0,0
04/03/2021,0,0
05/03/2021,0,0
06/03/2021,0,0
07/03/2021,0,0
08/03/2021,0,0
09/03/2021,0,0
10/03/2021,0,0
11/03/2021,0,0
12/03/2021,-147,-7184189.613742828
13/03/2021,-70,-12302557.856415749
14/03/2021,-23,-2959203.2972049713
15/03/2021,-34,-76818178.73206997
16/03/2021,-53,-1398864.5768127441
17/03/2021,-420,443898.6259698868
18/03/2021,-138,11528728.677491188
19/03/2021,-64,-2885735.9902858734
20/03/2021,-97,-27845031.185502052
21/03/2021,-153,-45745984.4197464
22/03/2021,-116,-5091874.2051410675
23/03/2021,-58,-45639466.169241905
24/03/2021,-95,-25502784.35839176
25/03/2021,-79,-50090628.84736538
26/03/2021,-180,-12216391.340600967
27/03/2021,-54,4203405.471910477
28/03/2021,-122,1322740.9541196823
29/03/2021,-38,2063804.9691534042
30/03/2021,-40,-11505125.11023426
31/03/2021,-154,-13608501.15663433
01/04/2021,-11,-3710433.4483852386
02/04/2021,-114,-13649730.946217537
03/04/2021,-48,-15891217.994286537
04/04/2021,-94,-12633749.925102234
05/04/2021,-40,-2554362.362610817
06/04/2021,-69,2971560.1520490646
07/04/2021,-24,-4639820.517799377
08/04/2021,-33,7917974.605827332
09/04/2021,-57,4467606.147126198
10/04/2021,-275,-7799308.784700394
11/04/2021,-22,-15117751.15625763
12/04/2021,-68,-13279507.132626534
13/04/2021,-21,-6377639.312301636
14/04/2021,-49,-14338243.379852295
15/04/2021,-56,-6127675.8155584335
16/04/2021,-77,-6348619.380214691
17/04/2021,-25,13858214.299851418
18/04/2021,-32,-45399046.301278114
19/04/2021,-16,6478236.661128044
20/04/2021,-96,-9099799.170991898
21/04/2021,-7,29364084.032839775
22/04/2021,-116,14180069.592850685
23/04/2021,-1,-17336033.685367584
24/04/2021,-264,12472822.575027466
25/04/2021,-47,24974534.667513847
26/04/2021,-9,-30141411.595187187
27/04/2021,-95,-9477497.30704689
28/04/2021,-24,-12749446.15226841
29/04/2021,-15,-101360262.69853687
30/04/2021,-41,-109649057.3609991
01/05/2021,-3,-60204237.42499161
02/05/2021,-101,-93582140.72091007
03/05/2021,-63,-116773631.66602993
04/05/2021,-75,-109415227.0726366
05/05/2021,-10,-138347151.55352402
06/05/2021,-32,-70897902.28721142
07/05/2021,-114,14579973.706902504
08/05/2021,-3,-83145411.11392689
09/05/2021,-50,5403882.629286766
10/05/2021,-187,-78922276.04112244
11/05/2021,-406,-12597894.6240139
12/05/2021,-241,-54834628.410879135
13/05/2021,-8,-172920836.34857655
14/05/2021,-46,-122669605.59932709
15/05/2021,-10,-125749701.37104511
16/05/2021,-31,-148751088.95078945
17/05/2021,-50,-136323550.38738823
18/05/2021,-15,-96076757.45274162
19/05/2021,-28,-117859452.40480137
20/05/2021,-13,-88095475.5174303
21/05/2021,-96,-66434751.31097317
22/05/2021,-11,-122647519.04664516
23/05/2021,-135,-69137787.72875118
24/05/2021,-21,-31622031.63233471
25/05/2021,-83,-49923995.4616003
26/05/2021,-52,-24398247.406056404
27/05/2021,-71,-77440179.57261753
28/05/2021,-147,-91682821.754426
29/05/2021,-33,-78670304.99852467
30/05/2021,-23,-212835255.1948843
31/05/2021,-10,-217723233.91639233
01/06/2021,-10,-206283302.9060793
02/06/2021,-3,-225620000.0715561
03/06/2021,-9,-252087714.70236683
04/06/2021,-6,-248154145.9091444
05/06/2021,-65,-194234699.60366058
06/06/2021,-55,-214695874.11219978
07/06/2021,-10,-239850160.0182085
08/06/2021,-88,-291802377.82993126
09/06/2021,-11,10554871.943768501
10/06/2021,-22,-11024009.775603294
11/06/2021,-2,813512.2743148804
12/06/2021,-37,28360844.143198967
13/06/2021,-51,-4529497.549830437
14/06/2021,-3,-16501377.936291695
15/06/2021,-162,-15135455.57934475
16/06/2021,-26,-15197116.900341988
17/06/2021,-42,27242791.92406559
18/06/2021,-30,-28715080.567062378
19/06/2021,-106,-7076056.452516556
20/06/2021,-27,-7603449.111657143
21/06/2021,-18,-21426646.262548447
22/06/2021,-39,3092802.3319358826
23/06/2021,-15,-13144618.41495943
24/06/2021,-27,-15534847.098213196
25/06/2021,-82,-17247747.55802822
26/06/2021,-57,-19059946.174607277
27/06/2021,-18,-19771003.089691162
28/06/2021,-48,-20095991.132751465
29/06/2021,-39,-17958361.35664177
30/06/2021,-85,2284634.39574337
01/07/2021,-9,-8519915.872428894
02/07/2021,-34,-11233025.028337479
03/07/2021,-106,-20969189.082405567
04/07/2021,-33,-19142833.582145214
05/07/2021,-22,-3571696.216445923
06/07/2021,-61,-7937823.638669968
07/07/2021,-20,-10814893.0222826
08/07/2021,-160,-1252381.6045331955
09/07/2021,-54,-7422209.706708908
10/07/2021,-430,-8262323.28222084
11/07/2021,-115,-9529774.138254166
12/07/2021,-85,-6140087.100072861
13/07/2021,-2,-19905704.237104416
14/07/2021,-44,-14524433.852022171
15/07/2021,-249,-10664983.066897392
16/07/2021,-84,-21365349.824059486
17/07/2021,-77,11414582.619656563
18/07/2021,-21,-9487013.366176605
19/07/2021,-14,-20213777.726543427
20/07/2021,-166,-5022380.008627892
21/07/2021,-8,-22224075.861076355
22/07/2021,-6,-33398946.098133087
23/07/2021,-144,-14182234.257932663
24/07/2021,-25,-14786524.996154785
25/07/2021,-116,-12773069.306339264
26/07/2021,-92,-24393123.45031166
27/07/2021,-268,34496316.47723389
28/07/2021,-56,-17803021.291607857
29/07/2021,-108,791958.4239969254
30/07/2021,-20,-12365665.582661629
31/07/2021,-138,-32417490.996237755
01/08/2021,-17,7723056.092399597
02/08/2021,-11,15466889.142971992
03/08/2021,-14,-6532474.151724815
04/08/2021,-127,-11338999.789196968
05/08/2021,-154,17694787.20932579
06/08/2021,-79,11682849.303219795
07/08/2021,-206,1388333.9718732834
08/08/2021,-224,1697221.6566352844
09/08/2021,-11,-11361167.669210434
10/08/2021,-75,-12445116.89454937
11/08/2021,-283,-13313755.430728912
12/08/2021,-70,6404688.505825996
13/08/2021,-9,-13979127.250919342
14/08/2021,-100,-6403156.940645218
15/08/2021,-36,-2938459.9999313354
16/08/2021,-34,3806362.9151496887
17/08/2021,-45,3617764.541384697
18/08/2021,-2,9385910.56157589
19/08/2021,-10,15084488.453596115
20/08/2021,-45,-26203871.640169144
21/08/2021,-9,2517750.791876793
22/08/2021,-430,2400200.2047042847
23/08/2021,-24,-18544122.85678768
24/08/2021,-20,2946358.991962433
25/08/2021,-63,6576218.994700432
26/08/2021,-188,510950.0936450958
27/08/2021,-6,6988887.077795982
28/08/2021,-1163,-9169820.593180656
29/08/2021,-78,-5525141.326676369
30/08/2021,-345,-1580839.125574112
31/08/2021,-151,7011440.936388016
01/09/2021,-24,-22745620.021286964
02/09/2021,-6,-12203271.343291283
03/09/2021,-220,4704666.232023239
04/09/2021,-215,-35059.42432975769
05/09/2021,-250,1151575.6414527893
06/09/2021,-407,1446308.26461792
07/09/2021,-162,-10646534.113212585
08/09/2021,-2,-16789391.01665497
09/09/2021,-287,2289057.0149154663
10/09/2021,-125,-31603808.34786606
11/09/2021,-3,-16410262.950685501
12/09/2021,-34,-26632304.597028732
13/09/2021,-24,-9650977.273525238
14/09/2021,-24,-9086020.761937141
15/09/2021,-171,-19067580.90204239
16/09/2021,-14,-13659965.073493004
17/09/2021,-53,-12132978.666546822
18/09/2021,-297,-32044678.620228767
19/09/2021,-49,-32421070.518826485
20/09/2021,-58,-33763291.58471203
21/09/2021,-198,15427738.495653152
22/09/2021,-53,-10923068.705846786
23/09/2021,-299,-5507303.146471977
24/09/2021,-412,-26872284.430606842
25/09/2021,-84,-14641396.838918686
26/09/2021,-400,-20704646.88344288
27/09/2021,-96,-21842563.475566864
28/09/2021,-19,40013032.40979862
29/09/2021,-47,26916563.19456005
30/09/2021,-30,-35347932.46407795
01/10/2021,-1641,-19617707.69612217
02/10/2021,-23,-15623110.486203194
03/10/2021,-42,-6008556.770670891
04/10/2021,-144,-11906585.433213234
05/10/2021,-626,-8569717.091356277
06/10/2021,-650,-5734772.622257233
07/10/2021,-98,-5252339.512382507
08/10/2021,-26,-8718484.946930885
09/10/2021,-798,-10380268.889842033
10/10/2021,-741,-13301202.207136154
11/10/2021,-51,-3408500.0612478256
12/10/2021,-95,-29950370.335580826
13/10/2021,-71,480617.65960502625
14/10/2021,-194,-28147123.67961979
15/10/2021,-74,-9493094.645898819
16/10/2021,-508,-33709924.95865917
17/10/2021,-50,-19823505.517321587
18/10/2021,-1,-21703755.11443329
19/10/2021,-101,-5917054.890189171
20/10/2021,-47,-1444648.444349289
21/10/2021,-66,-23356516.261989594
22/10/2021,-32,-9003649.32409954
23/10/2021,-313,-24264741.11378479
24/10/2021,-12,-46096124.92615032
25/10/2021,-432,-37433850.39709091
26/10/2021,-173,-35969780.1487484
27/10/2021,-101,-23622643.223359108
28/10/2021,-681,12285318.208352089
29/10/2021,-43,-24196370.775009155
30/10/2021,-447,-16308475.171523094
31/10/2021,-227,-10195182.93880272
01/11/2021,-1392,3556720.8148880005
02/11/2021,-228,-1091028.1672449112
03/11/2021,-38,-5216510.130197525
04/11/2021,-206,-5222817.180809975
05/11/2021,-47,-23052062.16128826
06/11/2021,-76,-19906400.246549606
07/11/2021,-55,-20847907.845640182
08/11/2021,-22,-62239807.05491066
09/11/2021,-616,-2159493.635002136
10/11/2021,-23,-10507782.645115852
11/11/2021,-166,-27907646.038071632
12/11/2021,-565,-1515008.207045555
13/11/2021,-101,-45104965.479907036
14/11/2021,-443,-23226187.45486927
15/11/2021,-385,-72435560.61031628
16/11/2021,-330,-22870622.751433372
17/11/2021,-241,-11828409.651565552
18/11/2021,-297,-32739247.19176483
19/11/2021,-59,-20584895.43403721
20/11/2021,-499,-34650916.78323555
21/11/2021,-115,-40595694.236946106
22/11/2021,-66,-26533905.035542488
23/11/2021,-816,1820477.902466774
24/11/2021,-29,-3196397.8175525665
25/11/2021,-397,-10863534.755469322
26/11/2021,-153,16462155.972970963
27/11/2021,-311,-2454500.4867515564
28/11/2021,-81,7695253.037198067
29/11/2021,-192,1070920.5598592758
30/11/2021,-149,10232948.150539398
01/12/2021,-869,-15235004.669099808
02/12/2021,-993,-13844205.193407059
03/12/2021,-744,14639355.218525887
04/12/2021,-204,6240449.915431976
05/12/2021,-18,31207874.1381979
06/12/2021,-255,18258621.361792564
07/12/2021,-279,-1673112.3445119858
08/12/2021,-171,-27578402.28402233
09/12/2021,-504,-4909767.347225189
10/12/2021,-31,-685477.4411821365
11/12/2021,-216,-1738867.3409557343
12/12/2021,-1180,-9923565.086571693
13/12/2021,-53,-5077550.962210655
14/12/2021,-109,-586130.0521306992
15/12/2021,-130,-5349211.592728615
16/12/2021,-509,-3442935.698077202
17/12/2021,-418,364831.1847114563
18/12/2021,-1850,-2576042.466301918
19/12/2021,-93,1604210.03693676
20/12/2021,-110,12611651.51274395
21/12/2021,-108,-23301950.664463997
22/12/2021,-315,-6646624.43591404
23/12/2021,-229,-12187867.436159134
24/12/2021,-640,-26187781.96715164
25/12/2021,-101,-10441823.23861885
26/12/2021,-40,8538969.08669281
27/12/2021,-92,-1664262.720533371
28/12/2021,-210,7385243.8313913345
29/12/2021,-522,274074.0013847351
30/12/2021,-205,-24917765.48463154
31/12/2021,-997,-20337503.48863125
01/01/2022,-140,4637589.7184791565
02/01/2022,-19,-26854191.61902237
03/01/2022,-680,-6683577.950196266
04/01/2022,-134,-8806681.712387085
05/01/2022,-602,5907636.62087822
06/01/2022,-53,-11441939.330524445
07/01/2022,-339,-103876.22167301178
08/01/2022,-89,-21163512.923754692
09/01/2022,-86,10913953.327576637
10/01/2022,-92,-6750142.600601196
11/01/2022,-205,33052496.762000084
12/01/2022,-792,513620.312292099
13/01/2022,-249,-4411604.7774086
14/01/2022,-356,963189.2490911484
15/01/2022,-731,842997.3236074448
16/01/2022,-259,3014336.443134308
17/01/2022,-1051,-136378.1139307022
18/01/2022,-421,-12004540.151470184
19/01/2022,-279,1564301.2431087494
20/01/2022,-502,838590.161406517
21/01/2022,-32,3551307.859816551
22/01/2022,-23,5756928.435292244
23/01/2022,-112,-14680666.470007896
24/01/2022,-31,-5204891.084969521
25/01/2022,-181,5451424.883883476
26/01/2022,-452,-7237909.10599184
27/01/2022,-285,-1408328.0393800735
28/01/2022,-20,-3300307.159166336
29/01/2022,-127,-2889107.900033474
30/01/2022,-119,-6691924.5804514885
31/01/2022,-315,-1083939.1231155396
01/02/2022,-825,-8039413.941308498
02/02/2022,-69,-4265925.272023678
03/02/2022,-191,-6375819.900563717
04/02/2022,-12,-7454767.246855736
05/02/2022,-80,-22989353.398534775
06/02/2022,-5,2453179.3173270226
07/02/2022,-40,-5562667.100513935
08/02/2022,-208,673927.2225456238
09/02/2022,-957,-36104449.74388838
10/02/2022,-330,-6477450.979113102
11/02/2022,-1015,-2216280.2857084274
12/02/2022,-405,549031.8973646164
13/02/2022,-383,7388497.004358292
14/02/2022,-428,1878486.0299873352
15/02/2022,-114,-791522.5151472092
16/02/2022,-429,398324.1544275284
17/02/2022,-91,4167434.5565872192
18/02/2022,-166,5072467.518567085
19/02/2022,-1036,-3474105.109762192
20/02/2022,-440,-6520318.733430862
21/02/2022,-402,-3456586.479177952
22/02/2022,-337,-3316058.5996375084
23/02/2022,-1162,3233307.3241319656
